Prefix,Destination Name,Rate(USD)
41860763,Switzerland Sunrise Mobile,0.0971
41860764,Switzerland Sunrise Mobile,0.0971
41860765,Switzerland Sunrise Mobile,0.0971
41860766,Switzerland Sunrise Mobile,0.0971
41860767,Switzerland Sunrise Mobile,0.0971
41860768,Switzerland Sunrise Mobile,0.0971
418607690,Switzerland Sunrise Mobile,0.0971
418607691,Switzerland Sunrise Mobile,0.0971
418607692,Switzerland Sunrise Mobile,0.0971
418607693,Switzerland Sunrise Mobile,0.0971
418607694,Switzerland Sunrise Mobile,0.0971
418607695,Switzerland Sunrise Mobile,0.0971
418607696,Switzerland Sunrise Mobile,0.0971
418607697,Switzerland Sunrise Mobile,0.0971
41860772,Switzerland Sunrise Mobile,0.0971
418607731,Switzerland Sunrise Mobile,0.0971
417540,Switzerland Swisscom Mobile,0.0814
41770,Switzerland Swisscom Mobile,0.0814
41774,Switzerland Swisscom Mobile,0.0814
41775,Switzerland Swisscom Mobile,0.0814
41790,Switzerland Swisscom Mobile,0.0814
41791,Switzerland Swisscom Mobile,0.0814
41792,Switzerland Swisscom Mobile,0.0814
41793,Switzerland Swisscom Mobile,0.0814
41794,Switzerland Swisscom Mobile,0.0814
41795,Switzerland Swisscom Mobile,0.0814
41796,Switzerland Swisscom Mobile,0.0814
41797,Switzerland Swisscom Mobile,0.0814
41798,Switzerland Swisscom Mobile,0.0814
417990,Switzerland Swisscom Mobile,0.0814
417991,Switzerland Swisscom Mobile,0.0814
417992,Switzerland Swisscom Mobile,0.0814
417993,Switzerland Swisscom Mobile,0.0814
417994,Switzerland Swisscom Mobile,0.0814
417995,Switzerland Swisscom Mobile,0.0814
417996,Switzerland Swisscom Mobile,0.0814
418607540,Switzerland Swisscom Mobile,0.0814
41860770,Switzerland Swisscom Mobile,0.0814
41860774,Switzerland Swisscom Mobile,0.0814
41860775,Switzerland Swisscom Mobile,0.0814
41860790,Switzerland Swisscom Mobile,0.0814
41860791,Switzerland Swisscom Mobile,0.0814
41860792,Switzerland Swisscom Mobile,0.0814
41860793,Switzerland Swisscom Mobile,0.0814
41860794,Switzerland Swisscom Mobile,0.0814
41860795,Switzerland Swisscom Mobile,0.0814
41860796,Switzerland Swisscom Mobile,0.0814
41860797,Switzerland Swisscom Mobile,0.0814
41860798,Switzerland Swisscom Mobile,0.0814
418607990,Switzerland Swisscom Mobile,0.0814
418607991,Switzerland Swisscom Mobile,0.0814
418607992,Switzerland Swisscom Mobile,0.0814
418607993,Switzerland Swisscom Mobile,0.0814
418607994,Switzerland Swisscom Mobile,0.0814
418607995,Switzerland Swisscom Mobile,0.0814
418607996,Switzerland Swisscom Mobile,0.0814
9639,Syria Mobile,0.1236
96394,Syria Mtn Mobile,0.1236
96395,Syria Mtn Mobile,0.1236
96396,Syria Mtn Mobile,0.1236
963,Syria Other,0.0799
886910,Taiwan Cht Mobile,0.0914
886911,Taiwan Cht Mobile,0.0914
886912,Taiwan Cht Mobile,0.0914
886919,Taiwan Cht Mobile,0.0914
886921,Taiwan Cht Mobile,0.0914
886928,Taiwan Cht Mobile,0.0914
886932,Taiwan Cht Mobile,0.0914
886933,Taiwan Cht Mobile,0.0914
8869340,Taiwan Cht Mobile,0.0914
8869341,Taiwan Cht Mobile,0.0914
8869342,Taiwan Cht Mobile,0.0914
8869343,Taiwan Cht Mobile,0.0914
8869344,Taiwan Cht Mobile,0.0914
886937,Taiwan Cht Mobile,0.0914
8869630,Taiwan Cht Mobile,0.0914
8869631,Taiwan Cht Mobile,0.0914
8869632,Taiwan Cht Mobile,0.0914
8869633,Taiwan Cht Mobile,0.0914
8869634,Taiwan Cht Mobile,0.0914
8869635,Taiwan Cht Mobile,0.0914
8869636,Taiwan Cht Mobile,0.0914
886972,Taiwan Cht Mobile,0.0914
886975,Taiwan Cht Mobile,0.0914
8869780,Taiwan Cht Mobile,0.0914
8869781,Taiwan Cht Mobile,0.0914
8869782,Taiwan Cht Mobile,0.0914
8869783,Taiwan Cht Mobile,0.0914
8869784,Taiwan Cht Mobile,0.0914
8869785,Taiwan Cht Mobile,0.0914
8869786,Taiwan Cht Mobile,0.0914
8869787,Taiwan Cht Mobile,0.0914
8869788,Taiwan Cht Mobile,0.0914
8869789,Taiwan Cht Mobile,0.0914
8869842,Taiwan Cht Mobile,0.0914
8869843,Taiwan Cht Mobile,0.0914
886988,Taiwan Cht Mobile,0.0914
886991,Taiwan Cht Mobile,0.0914
8869,Taiwan Non-Cht Mobile,0.0914
886,Taiwan Other,0.0167
8862,Taiwan Taipei,0.0167
992918,Tajikistan Babylon Mobile,0.1284
99298,Tajikistan Babylon Mobile,0.1284
992372,Tajikistan Dushanbe,0.1133
992501,Tajikistan Indigo Mobile,0.132
992507,Tajikistan Indigo Mobile,0.132
992508,Tajikistan Indigo Mobile,0.132
99293,Tajikistan Indigo Mobile,0.132
9929,Tajikistan Mobile,0.1083
992,Tajikistan Other,0.1104
992505,Tajikistan Somoncom Mobile,0.132
99292,Tajikistan Somoncom Mobile,0.132
992915,Tajikistan Takom Mobile,0.1093
992917,Tajikistan Takom Mobile,0.1093
992919,Tajikistan Takom Mobile,0.1093
25568,Tanzania Airtel Mobile,0.2621
25578,Tanzania Airtel Mobile,0.2621
255798,Tanzania Benson Mobile,0.2621
25522,Tanzania Dares Salaam,0.2621
25561,Tanzania Dovetel Mobile,0.2649
2557,Tanzania Mobile,0.2621
255,Tanzania Other,0.2621
25565,Tanzania Tigo Mobile,0.2621
25571,Tanzania Tigo Mobile,0.2621
25572,Tanzania Ttcl Mobile,0.2621
25573,Tanzania Ttcl Mobile,0.2621
25575,Tanzania Vodacom Mobile,0.2621
25576,Tanzania Vodacom Mobile,0.2621
255225,Tanzania Zantel Fixed,0.2621
255245,Tanzania Zantel Fixed,0.2621
25577,Tanzania Zantel Mobile,0.2645
25524,Tanzania Zanzibar,0.2621
662,Thailand Bangkok,0.0232
668,Thailand Mobile,0.0227
669,Thailand Mobile,0.0227
66,Thailand Other,0.0232
88216,Thuraya All Country,1.3364
22890,Togo Cellulaire Mobile,0.2837
22891,Togo Cellulaire Mobile,0.2837
22892,Togo Cellulaire Mobile,0.2837
228930,Togo Cellulaire Mobile,0.2837
228931,Togo Cellulaire Mobile,0.2837
228932,Togo Cellulaire Mobile,0.2837
22897,Togo Moov Mobile,0.3304
22898,Togo Moov Mobile,0.3304
22899,Togo Moov Mobile,0.3304
228,Togo Other,0.2844
690,Tokelau All Country,1.0177
676,Tonga All Country,0.329
1868285,Trinidad & Tobago Digicel Mobile,0.1557
1868289,Trinidad & Tobago Digicel Mobile,0.1557
186829,Trinidad & Tobago Digicel Mobile,0.1557
18683,Trinidad & Tobago Digicel Mobile,0.1557
186846,Trinidad & Tobago Mobile,0.152
186847,Trinidad & Tobago Mobile,0.152
186848,Trinidad & Tobago Mobile,0.152
186849,Trinidad & Tobago Mobile,0.152
1868620,Trinidad & Tobago Mobile,0.152
1868678,Trinidad & Tobago Mobile,0.152
186868,Trinidad & Tobago Mobile,0.152
1868701,Trinidad & Tobago Mobile,0.152
1868702,Trinidad & Tobago Mobile,0.152
1868703,Trinidad & Tobago Mobile,0.152
1868704,Trinidad & Tobago Mobile,0.152
1868705,Trinidad & Tobago Mobile,0.152
1868706,Trinidad & Tobago Mobile,0.152
1868707,Trinidad & Tobago Mobile,0.152
1868708,Trinidad & Tobago Mobile,0.152
1868709,Trinidad & Tobago Mobile,0.152
1868710,Trinidad & Tobago Mobile,0.152
1868712,Trinidad & Tobago Mobile,0.152
1868713,Trinidad & Tobago Mobile,0.152
1868714,Trinidad & Tobago Mobile,0.152
1868715,Trinidad & Tobago Mobile,0.152
1868716,Trinidad & Tobago Mobile,0.152
1868717,Trinidad & Tobago Mobile,0.152
1868718,Trinidad & Tobago Mobile,0.152
1868719,Trinidad & Tobago Mobile,0.152
186872,Trinidad & Tobago Mobile,0.152
186873,Trinidad & Tobago Mobile,0.152
186874,Trinidad & Tobago Mobile,0.152
186875,Trinidad & Tobago Mobile,0.152
186876,Trinidad & Tobago Mobile,0.152
186877,Trinidad & Tobago Mobile,0.152
186878,Trinidad & Tobago Mobile,0.152
186879,Trinidad & Tobago Mobile,0.152
1868,Trinidad & Tobago Other,0.0484
2163,Tunisia Orange Mobile,0.366
2165,Tunisia Orange Mobile,0.366
2162,Tunisia Orascom Mobile,0.3614
216360,Tunisia Orascom Mobile,0.3614
216361,Tunisia Orascom Mobile,0.3614
216362,Tunisia Orascom Mobile,0.3614
216363,Tunisia Orascom Mobile,0.3614
216364,Tunisia Orascom Mobile,0.3614
216,Tunisia Other,0.3658
21640,Tunisia Tuntel Mobile,0.3584
21641,Tunisia Tuntel Mobile,0.3584
216421,Tunisia Tuntel Mobile,0.3584
216422,Tunisia Tuntel Mobile,0.3584
216423,Tunisia Tuntel Mobile,0.3584
216424,Tunisia Tuntel Mobile,0.3584
216425,Tunisia Tuntel Mobile,0.3584
216426,Tunisia Tuntel Mobile,0.3584
2169,Tunisia Tuntel Mobile,0.3584
90312,Turkey Ankara,0.0286
9050,Turkey Avea Mobile,0.1197
9055,Turkey Avea Mobile,0.1197
90212,Turkey Istanbul,0.0288
90216,Turkey Istanbul,0.0288
90224,Turkey Metros,0.0286
90232,Turkey Metros,0.0286
90242,Turkey Metros,0.0286
90322,Turkey Metros,0.0286
90362,Turkey Metros,0.0286
90510260,Turkey Mobile,0.4009
90510261,Turkey Mobile,0.4009
90592,Turkey Mobile,0.4009
90594,Turkey Mobile,0.4009
90596,Turkey Mobile,0.4009
90392,Turkey North Cyprus,0.0435
9053382,Turkey North Cyprus Turkcell Mobile,0.1204
9053383,Turkey North Cyprus Turkcell Mobile,0.1204
9053384,Turkey North Cyprus Turkcell Mobile,0.1204
9053385,Turkey North Cyprus Turkcell Mobile,0.1204
9053386,Turkey North Cyprus Turkcell Mobile,0.1204
9053387,Turkey North Cyprus Turkcell Mobile,0.1204
9053388,Turkey North Cyprus Turkcell Mobile,0.1204
9054285,Turkey North Cyprus Vodafone Mobile,0.1173
9054286,Turkey North Cyprus Vodafone Mobile,0.1173
9054287,Turkey North Cyprus Vodafone Mobile,0.1173
9054288,Turkey North Cyprus Vodafone Mobile,0.1173
9054698,Turkey North Cyprus Vodafone Mobile,0.1173
9054699,Turkey North Cyprus Vodafone Mobile,0.1173
9054881,Turkey North Cyprus Vodafone Mobile,0.1173
9054882,Turkey North Cyprus Vodafone Mobile,0.1173
9054883,Turkey North Cyprus Vodafone Mobile,0.1173
9054884,Turkey North Cyprus Vodafone Mobile,0.1173
9054885,Turkey North Cyprus Vodafone Mobile,0.1173
9054886,Turkey North Cyprus Vodafone Mobile,0.1173
9054887,Turkey North Cyprus Vodafone Mobile,0.1173
9054888,Turkey North Cyprus Vodafone Mobile,0.1173
9054889,Turkey North Cyprus Vodafone Mobile,0.1173
90,Turkey Other,0.0323
90444,Turkey Special,0.0332
9085023,Turkey Special,0.0332
9053,Turkey Turkcell Mobile,0.114
9054,Turkey Vodafone Mobile,0.1155
993,Turkmenistan All Country,0.088
1649331,Turks & Caicos Digicel Mobile,0.1986
1649332,Turks & Caicos Digicel Mobile,0.1986
1649333,Turks & Caicos Digicel Mobile,0.1986
1649338,Turks & Caicos Digicel Mobile,0.1986
1649339,Turks & Caicos Digicel Mobile,0.1986
1649341,Turks & Caicos Digicel Mobile,0.1986
1649342,Turks & Caicos Digicel Mobile,0.1986
1649343,Turks & Caicos Digicel Mobile,0.1986
1649344,Turks & Caicos Digicel Mobile,0.1986
1649345,Turks & Caicos Digicel Mobile,0.1986
1649346,Turks & Caicos Digicel Mobile,0.1986
1649347,Turks & Caicos Digicel Mobile,0.1986
1649348,Turks & Caicos Digicel Mobile,0.1986
1649349,Turks & Caicos Digicel Mobile,0.1986
1649231,Turks & Caicos Mobile,0.1901
1649232,Turks & Caicos Mobile,0.1901
1649239,Turks & Caicos Mobile,0.1901
1649241,Turks & Caicos Mobile,0.1901
1649242,Turks & Caicos Mobile,0.1901
1649243,Turks & Caicos Mobile,0.1901
1649244,Turks & Caicos Mobile,0.1901
1649245,Turks & Caicos Mobile,0.1901
1649246,Turks & Caicos Mobile,0.1901
1649247,Turks & Caicos Mobile,0.1901
1649431,Turks & Caicos Mobile,0.1901
1649432,Turks & Caicos Mobile,0.1901
1649441,Turks & Caicos Mobile,0.1901
1649442,Turks & Caicos Mobile,0.1901
1649,Turks & Caicos Other,0.0922
688,Tuvalu All Country,0.8018
1340,U.S. Virgin Islands All Country,0.0147
25675,Uganda Airtel Mobile,0.2519
2563,Uganda Mtn Fixed & Mobile,0.2519
25677,Uganda Mtn Fixed & Mobile,0.2519
25678,Uganda Mtn Fixed & Mobile,0.2519
256204,Uganda Orange Mobile,0.2519
25673,Uganda Orange Mobile,0.2519
25679,Uganda Orange Mobile,0.2519
256,Uganda Other,0.2605
25674,Uganda Suretel Mobile,0.2796
25671,Uganda Utl Fixed & Mobile,0.2519
2564,Uganda Utl Fixed & Mobile,0.2519
256200,Uganda Warid Fixed & Mobile,0.2519
25670,Uganda Warid Fixed & Mobile,0.2519
256201,Uganda Warid Fixed & Mobile,0.2519
38063,Ukraine Astelit Mobile,0.1624
38093,Ukraine Astelit Mobile,0.1624
380562,Ukraine Dnipropetrovsk,0.0924
3805637,Ukraine Dnipropetrovsk,0.0924
380567,Ukraine Dnipropetrovsk,0.0924
380622,Ukraine Donetsk,0.0914
380572,Ukraine Kharkiv,0.0918
380573,Ukraine Kharkiv,0.0918
380577,Ukraine Kharkiv,0.0918
38044,Ukraine Kiev,0.0914
38067,Ukraine Kievstar Mobile,0.1625
38068,Ukraine Kievstar Mobile,0.1625
38096,Ukraine Kievstar Mobile,0.1625
38097,Ukraine Kievstar Mobile,0.1625
38098,Ukraine Kievstar Mobile,0.1625
380322,Ukraine Lviv,0.0923
38092,Ukraine Mobile,0.1577
38094,Ukraine Mobile,0.1577
380482,Ukraine Odessa,0.0921
380487,Ukraine Odessa,0.0921
380,Ukraine Other,0.0916
38091,Ukraine Ukr Telecom Mobile,0.1578
38050,Ukraine Umc Mobile,0.1516
38066,Ukraine Umc Mobile,0.1516
38095,Ukraine Umc Mobile,0.1516
38099,Ukraine Umc Mobile,0.1516
97152,United Arab Emirates Du Mobile,0.1362
97155,United Arab Emirates Du Mobile,0.1362
97150,United Arab Emirates Etisalat Mobile,0.1362
97156,United Arab Emirates Etisalat Mobile,0.1362
971,United Arab Emirates Other,0.1362
447400,United Kingdom H3g Mobile,0.0156
447401,United Kingdom H3g Mobile,0.0156
447402,United Kingdom H3g Mobile,0.0156
447403,United Kingdom H3g Mobile,0.0156
447411,United Kingdom H3g Mobile,0.0156
447412,United Kingdom H3g Mobile,0.0156
447413,United Kingdom H3g Mobile,0.0156
447414,United Kingdom H3g Mobile,0.0156
4474170,United Kingdom H3g Mobile,0.0156
447426,United Kingdom H3g Mobile,0.0156
447427,United Kingdom H3g Mobile,0.0156
447428,United Kingdom H3g Mobile,0.0156
447429,United Kingdom H3g Mobile,0.0156
447445,United Kingdom H3g Mobile,0.0156
447446,United Kingdom H3g Mobile,0.0156
447447,United Kingdom H3g Mobile,0.0156
447449,United Kingdom H3g Mobile,0.0156
447450,United Kingdom H3g Mobile,0.0156
447453,United Kingdom H3g Mobile,0.0156
447454,United Kingdom H3g Mobile,0.0156
447455,United Kingdom H3g Mobile,0.0156
447456,United Kingdom H3g Mobile,0.0156
447460,United Kingdom H3g Mobile,0.0156
447462,United Kingdom H3g Mobile,0.0156
447463,United Kingdom H3g Mobile,0.0156
447472,United Kingdom H3g Mobile,0.0156
447473,United Kingdom H3g Mobile,0.0156
447474,United Kingdom H3g Mobile,0.0156
447533,United Kingdom H3g Mobile,0.0156
447575,United Kingdom H3g Mobile,0.0156
447576,United Kingdom H3g Mobile,0.0156
447577,United Kingdom H3g Mobile,0.0156
447578,United Kingdom H3g Mobile,0.0156
447588,United Kingdom H3g Mobile,0.0156
447723,United Kingdom H3g Mobile,0.0156
447727,United Kingdom H3g Mobile,0.0156
447728,United Kingdom H3g Mobile,0.0156
447735,United Kingdom H3g Mobile,0.0156
447737,United Kingdom H3g Mobile,0.0156
447782,United Kingdom H3g Mobile,0.0156
447828,United Kingdom H3g Mobile,0.0156
447830,United Kingdom H3g Mobile,0.0156
447832,United Kingdom H3g Mobile,0.0156
447838,United Kingdom H3g Mobile,0.0156
447846,United Kingdom H3g Mobile,0.0156
447848,United Kingdom H3g Mobile,0.0156
447853,United Kingdom H3g Mobile,0.0156
447859,United Kingdom H3g Mobile,0.0156
447861,United Kingdom H3g Mobile,0.0156
447862,United Kingdom H3g Mobile,0.0156
447863,United Kingdom H3g Mobile,0.0156
447865,United Kingdom H3g Mobile,0.0156
447868,United Kingdom H3g Mobile,0.0156
447869,United Kingdom H3g Mobile,0.0156
447877,United Kingdom H3g Mobile,0.0156
447878,United Kingdom H3g Mobile,0.0156
447882,United Kingdom H3g Mobile,0.0156
447883,United Kingdom H3g Mobile,0.0156
447886,United Kingdom H3g Mobile,0.0156
447888,United Kingdom H3g Mobile,0.0156
447897,United Kingdom H3g Mobile,0.0156
447898,United Kingdom H3g Mobile,0.0156
447915,United Kingdom H3g Mobile,0.0156
447916,United Kingdom H3g Mobile,0.0156
447988,United Kingdom H3g Mobile,0.0156
44203,United Kingdom London,0.0112
44207,United Kingdom London,0.0112
44208,United Kingdom London,0.0112
447,United Kingdom Mobile,0.1857
4470,United Kingdom Mobile Pns,0.2488
447106,United Kingdom O2 Mobile,0.0156
447107,United Kingdom O2 Mobile,0.0156
447430,United Kingdom O2 Mobile,0.0156
447431,United Kingdom O2 Mobile,0.0156
447461,United Kingdom O2 Mobile,0.0156
44751,United Kingdom O2 Mobile,0.0156
447521,United Kingdom O2 Mobile,0.0156
447522,United Kingdom O2 Mobile,0.0156
447523,United Kingdom O2 Mobile,0.0156
447525,United Kingdom O2 Mobile,0.0156
447526,United Kingdom O2 Mobile,0.0156
44754,United Kingdom O2 Mobile,0.0156
44756,United Kingdom O2 Mobile,0.0156
4475710,United Kingdom O2 Mobile,0.0156
44759,United Kingdom O2 Mobile,0.0156
447701,United Kingdom O2 Mobile,0.0156
447702,United Kingdom O2 Mobile,0.0156
447703,United Kingdom O2 Mobile,0.0156
447704,United Kingdom O2 Mobile,0.0156
447705,United Kingdom O2 Mobile,0.0156
447706,United Kingdom O2 Mobile,0.0156
447707,United Kingdom O2 Mobile,0.0156
447708,United Kingdom O2 Mobile,0.0156
447709,United Kingdom O2 Mobile,0.0156
447710,United Kingdom O2 Mobile,0.0156
447711,United Kingdom O2 Mobile,0.0156
447712,United Kingdom O2 Mobile,0.0156
447713,United Kingdom O2 Mobile,0.0156
447714,United Kingdom O2 Mobile,0.0156
447715,United Kingdom O2 Mobile,0.0156
447716,United Kingdom O2 Mobile,0.0156
447718,United Kingdom O2 Mobile,0.0156
447719,United Kingdom O2 Mobile,0.0156
447720,United Kingdom O2 Mobile,0.0156
447724,United Kingdom O2 Mobile,0.0156
447725,United Kingdom O2 Mobile,0.0156
447729,United Kingdom O2 Mobile,0.0156
447730,United Kingdom O2 Mobile,0.0156
447731,United Kingdom O2 Mobile,0.0156
447732,United Kingdom O2 Mobile,0.0156
447734,United Kingdom O2 Mobile,0.0156
447736,United Kingdom O2 Mobile,0.0156
447738,United Kingdom O2 Mobile,0.0156
447739,United Kingdom O2 Mobile,0.0156
447740,United Kingdom O2 Mobile,0.0156
447742,United Kingdom O2 Mobile,0.0156
447743,United Kingdom O2 Mobile,0.0156
447745,United Kingdom O2 Mobile,0.0156
447746,United Kingdom O2 Mobile,0.0156
447749,United Kingdom O2 Mobile,0.0156
447750,United Kingdom O2 Mobile,0.0156
447751,United Kingdom O2 Mobile,0.0156
447752,United Kingdom O2 Mobile,0.0156
447753,United Kingdom O2 Mobile,0.0156
447754,United Kingdom O2 Mobile,0.0156
447756,United Kingdom O2 Mobile,0.0156
447759,United Kingdom O2 Mobile,0.0156
447761,United Kingdom O2 Mobile,0.0156
447762,United Kingdom O2 Mobile,0.0156
447763,United Kingdom O2 Mobile,0.0156
447764,United Kingdom O2 Mobile,0.0156
447783,United Kingdom O2 Mobile,0.0156
447784,United Kingdom O2 Mobile,0.0156
447793,United Kingdom O2 Mobile,0.0156
447801,United Kingdom O2 Mobile,0.0156
447802,United Kingdom O2 Mobile,0.0156
447803,United Kingdom O2 Mobile,0.0156
447808,United Kingdom O2 Mobile,0.0156
447809,United Kingdom O2 Mobile,0.0156
447819,United Kingdom O2 Mobile,0.0156
447820,United Kingdom O2 Mobile,0.0156
447821,United Kingdom O2 Mobile,0.0156
447834,United Kingdom O2 Mobile,0.0156
447835,United Kingdom O2 Mobile,0.0156
447840,United Kingdom O2 Mobile,0.0156
447841,United Kingdom O2 Mobile,0.0156
447842,United Kingdom O2 Mobile,0.0156
447843,United Kingdom O2 Mobile,0.0156
447844,United Kingdom O2 Mobile,0.0156
447845,United Kingdom O2 Mobile,0.0156
447849,United Kingdom O2 Mobile,0.0156
447850,United Kingdom O2 Mobile,0.0156
447851,United Kingdom O2 Mobile,0.0156
447856,United Kingdom O2 Mobile,0.0156
447857,United Kingdom O2 Mobile,0.0156
447858,United Kingdom O2 Mobile,0.0156
447860,United Kingdom O2 Mobile,0.0156
4478640,United Kingdom O2 Mobile,0.0156
4478641,United Kingdom O2 Mobile,0.0156
4478642,United Kingdom O2 Mobile,0.0156
4478643,United Kingdom O2 Mobile,0.0156
4478645,United Kingdom O2 Mobile,0.0156
4478646,United Kingdom O2 Mobile,0.0156
4478647,United Kingdom O2 Mobile,0.0156
4478648,United Kingdom O2 Mobile,0.0156
4478649,United Kingdom O2 Mobile,0.0156
447871,United Kingdom O2 Mobile,0.0156
4478720,United Kingdom O2 Mobile,0.0156
4478721,United Kingdom O2 Mobile,0.0156
4478723,United Kingdom O2 Mobile,0.0156
4478724,United Kingdom O2 Mobile,0.0156
4478725,United Kingdom O2 Mobile,0.0156
4478726,United Kingdom O2 Mobile,0.0156
4478728,United Kingdom O2 Mobile,0.0156
4478729,United Kingdom O2 Mobile,0.0156
4478731,United Kingdom O2 Mobile,0.0156
4478732,United Kingdom O2 Mobile,0.0156
4478733,United Kingdom O2 Mobile,0.0156
4478734,United Kingdom O2 Mobile,0.0156
4478735,United Kingdom O2 Mobile,0.0156
4478736,United Kingdom O2 Mobile,0.0156
4478737,United Kingdom O2 Mobile,0.0156
4478738,United Kingdom O2 Mobile,0.0156
4478739,United Kingdom O2 Mobile,0.0156
4478740,United Kingdom O2 Mobile,0.0156
4478741,United Kingdom O2 Mobile,0.0156
4478742,United Kingdom O2 Mobile,0.0156
4478743,United Kingdom O2 Mobile,0.0156
4478746,United Kingdom O2 Mobile,0.0156
4478747,United Kingdom O2 Mobile,0.0156
4478748,United Kingdom O2 Mobile,0.0156
4478749,United Kingdom O2 Mobile,0.0156
447885,United Kingdom O2 Mobile,0.0156
447889,United Kingdom O2 Mobile,0.0156
4478923,United Kingdom O2 Mobile,0.0156
4478924,United Kingdom O2 Mobile,0.0156
4478926,United Kingdom O2 Mobile,0.0156
4478927,United Kingdom O2 Mobile,0.0156
4478928,United Kingdom O2 Mobile,0.0156
4478929,United Kingdom O2 Mobile,0.0156
4478932,United Kingdom O2 Mobile,0.0156
4478934,United Kingdom O2 Mobile,0.0156
4478935,United Kingdom O2 Mobile,0.0156
4478936,United Kingdom O2 Mobile,0.0156
4478937,United Kingdom O2 Mobile,0.0156
447894,United Kingdom O2 Mobile,0.0156
447895,United Kingdom O2 Mobile,0.0156
447902,United Kingdom O2 Mobile,0.0156
447907,United Kingdom O2 Mobile,0.0156
447912,United Kingdom O2 Mobile,0.0156
447921,United Kingdom O2 Mobile,0.0156
447922,United Kingdom O2 Mobile,0.0156
447923,United Kingdom O2 Mobile,0.0156
447925,United Kingdom O2 Mobile,0.0156
447926,United Kingdom O2 Mobile,0.0156
447927,United Kingdom O2 Mobile,0.0156
447928,United Kingdom O2 Mobile,0.0156
447933,United Kingdom O2 Mobile,0.0156
447934,United Kingdom O2 Mobile,0.0156
447935,United Kingdom O2 Mobile,0.0156
447936,United Kingdom O2 Mobile,0.0156
447938,United Kingdom O2 Mobile,0.0156
447955,United Kingdom O2 Mobile,0.0156
447999,United Kingdom O2 Mobile,0.0156
447409,United Kingdom Orange Mobile,0.0151
447410,United Kingdom Orange Mobile,0.0151
447416,United Kingdom Orange Mobile,0.0151
447419,United Kingdom Orange Mobile,0.0151
447420,United Kingdom Orange Mobile,0.0151
447421,United Kingdom Orange Mobile,0.0151
447422,United Kingdom Orange Mobile,0.0151
447527,United Kingdom Orange Mobile,0.0151
447528,United Kingdom Orange Mobile,0.0151
447529,United Kingdom Orange Mobile,0.0151
447530,United Kingdom Orange Mobile,0.0151
447531,United Kingdom Orange Mobile,0.0151
4475320,United Kingdom Orange Mobile,0.0151
4475321,United Kingdom Orange Mobile,0.0151
4475322,United Kingdom Orange Mobile,0.0151
4475323,United Kingdom Orange Mobile,0.0151
4475324,United Kingdom Orange Mobile,0.0151
447536,United Kingdom Orange Mobile,0.0151
447556,United Kingdom Orange Mobile,0.0151
447579,United Kingdom Orange Mobile,0.0151
447580,United Kingdom Orange Mobile,0.0151
447581,United Kingdom Orange Mobile,0.0151
447582,United Kingdom Orange Mobile,0.0151
447583,United Kingdom Orange Mobile,0.0151
447772,United Kingdom Orange Mobile,0.0151
447773,United Kingdom Orange Mobile,0.0151
447779,United Kingdom Orange Mobile,0.0151
447790,United Kingdom Orange Mobile,0.0151
447791,United Kingdom Orange Mobile,0.0151
447792,United Kingdom Orange Mobile,0.0151
447794,United Kingdom Orange Mobile,0.0151
447800,United Kingdom Orange Mobile,0.0151
447805,United Kingdom Orange Mobile,0.0151
447807,United Kingdom Orange Mobile,0.0151
447811,United Kingdom Orange Mobile,0.0151
447812,United Kingdom Orange Mobile,0.0151
447813,United Kingdom Orange Mobile,0.0151
447814,United Kingdom Orange Mobile,0.0151
447815,United Kingdom Orange Mobile,0.0151
447816,United Kingdom Orange Mobile,0.0151
447817,United Kingdom Orange Mobile,0.0151
447837,United Kingdom Orange Mobile,0.0151
447854,United Kingdom Orange Mobile,0.0151
447855,United Kingdom Orange Mobile,0.0151
447866,United Kingdom Orange Mobile,0.0151
447870,United Kingdom Orange Mobile,0.0151
447875,United Kingdom Orange Mobile,0.0151
447890,United Kingdom Orange Mobile,0.0151
447891,United Kingdom Orange Mobile,0.0151
447896,United Kingdom Orange Mobile,0.0151
447929,United Kingdom Orange Mobile,0.0151
447964,United Kingdom Orange Mobile,0.0151
447965,United Kingdom Orange Mobile,0.0151
447966,United Kingdom Orange Mobile,0.0151
447967,United Kingdom Orange Mobile,0.0151
447968,United Kingdom Orange Mobile,0.0151
447969,United Kingdom Orange Mobile,0.0151
447970,United Kingdom Orange Mobile,0.0151
447971,United Kingdom Orange Mobile,0.0151
447972,United Kingdom Orange Mobile,0.0151
447973,United Kingdom Orange Mobile,0.0151
447974,United Kingdom Orange Mobile,0.0151
447975,United Kingdom Orange Mobile,0.0151
447976,United Kingdom Orange Mobile,0.0151
447977,United Kingdom Orange Mobile,0.0151
447980,United Kingdom Orange Mobile,0.0151
447989,United Kingdom Orange Mobile,0.0151
44,United Kingdom Other,0.0112
4476,United Kingdom Pager,1.2
44843,United Kingdom Special Nts 845,0.5
44844,United Kingdom Special Nts 845,0.5
44845,United Kingdom Special Nts 845,0.5
44870,United Kingdom Special Nts 870,0.5
44871,United Kingdom Special Nts 870,0.5
44872,United Kingdom Special Nts 870,0.5
44873,United Kingdom Special Nts 870,0.5
447415,United Kingdom T-Mobile Mobile,0.0151
447432,United Kingdom T-Mobile Mobile,0.0151
447433,United Kingdom T-Mobile Mobile,0.0151
447434,United Kingdom T-Mobile Mobile,0.0151
