Code,Location,Silver
790805,Russia Cellular Tele2 A,0.0535
790806,Russia Cellular Tele2 A,0.0535
79081,Russia Cellular Tele2 A,0.0535
7908225,Russia Cellular Tele2 A,0.0535
7908226,Russia Cellular Tele2 A,0.0535
7908228,Russia Cellular Tele2 A,0.0535
7908229,Russia Cellular Tele2 A,0.0535
790823,Russia Cellular Tele2 A,0.0535
790828,Russia Cellular Tele2 A,0.0535
7908290,Russia Cellular Tele2 A,0.0535
7908291,Russia Cellular Tele2 A,0.0535
7908292,Russia Cellular Tele2 A,0.0535
7908293,Russia Cellular Tele2 A,0.0535
7908294,Russia Cellular Tele2 A,0.0535
7908295,Russia Cellular Tele2 A,0.0535
790831,Russia Cellular Tele2 A,0.0535
7908328,Russia Cellular Tele2 A,0.0535
7908329,Russia Cellular Tele2 A,0.0535
790850,Russia Cellular Tele2 A,0.0535
790851,Russia Cellular Tele2 A,0.0535
790857,Russia Cellular Tele2 A,0.0535
790858,Russia Cellular Tele2 A,0.0535
7908605,Russia Cellular Tele2 A,0.0535
7908606,Russia Cellular Tele2 A,0.0535
7908607,Russia Cellular Tele2 A,0.0535
790867,Russia Cellular Tele2 A,0.0535
790868,Russia Cellular Tele2 A,0.0535
7908690,Russia Cellular Tele2 A,0.0535
7908691,Russia Cellular Tele2 A,0.0535
7908692,Russia Cellular Tele2 A,0.0535
7908693,Russia Cellular Tele2 A,0.0535
7908715,Russia Cellular Tele2 A,0.0535
7908716,Russia Cellular Tele2 A,0.0535
7908717,Russia Cellular Tele2 A,0.0535
7908718,Russia Cellular Tele2 A,0.0535
7908719,Russia Cellular Tele2 A,0.0535
790878,Russia Cellular Tele2 A,0.0535
790879,Russia Cellular Tele2 A,0.0535
790880,Russia Cellular Tele2 A,0.0535
790894,Russia Cellular Tele2 A,0.0535
790895,Russia Cellular Tele2 A,0.0535
795000,Russia Cellular Tele2 A,0.0535
795001,Russia Cellular Tele2 A,0.0535
795002,Russia Cellular Tele2 A,0.0535
795003,Russia Cellular Tele2 A,0.0535
795004,Russia Cellular Tele2 A,0.0535
795015,Russia Cellular Tele2 A,0.0535
795016,Russia Cellular Tele2 A,0.0535
795017,Russia Cellular Tele2 A,0.0535
795021,Russia Cellular Tele2 A,0.0535
795022,Russia Cellular Tele2 A,0.0535
795024,Russia Cellular Tele2 A,0.0535
795025,Russia Cellular Tele2 A,0.0535
795026,Russia Cellular Tele2 A,0.0535
795027,Russia Cellular Tele2 A,0.0535
7950308,Russia Cellular Tele2 A,0.0535
795033,Russia Cellular Tele2 A,0.0535
7950565,Russia Cellular Tele2 A,0.0535
7950566,Russia Cellular Tele2 A,0.0535
7950567,Russia Cellular Tele2 B,0.1715
7950568,Russia Cellular Tele2 B,0.1715
7950569,Russia Cellular Tele2 B,0.1715
795057,Russia Cellular Tele2 B,0.1715
795058,Russia Cellular Tele2 B,0.1715
795059,Russia Cellular Tele2 B,0.1715
795060,Russia Cellular Tele2 B,0.1715
795061,Russia Cellular Tele2 B,0.1715
795062,Russia Cellular Tele2 B,0.1715
7950660,Russia Cellular Tele2 B,0.1715
7950661,Russia Cellular Tele2 B,0.1715
795068,Russia Cellular Tele2 B,0.1715
795069,Russia Cellular Tele2 B,0.1715
79507,Russia Cellular Tele2 B,0.1715
795080,Russia Cellular Tele2 B,0.1715
795081,Russia Cellular Tele2 B,0.1715
795082,Russia Cellular Tele2 B,0.1715
795083,Russia Cellular Tele2 B,0.1715
795084,Russia Cellular Tele2 B,0.1715
795085,Russia Cellular Tele2 B,0.1715
795086,Russia Cellular Tele2 B,0.1715
795087,Russia Cellular Tele2 B,0.1715
795089,Russia Cellular Tele2 B,0.1715
795090,Russia Cellular Tele2 B,0.1715
795091,Russia Cellular Tele2 B,0.1715
795092,Russia Cellular Tele2 B,0.1715
795095,Russia Cellular Tele2 B,0.1715
7950962,Russia Cellular Tele2 B,0.1715
7950963,Russia Cellular Tele2 B,0.1715
795108,Russia Cellular Tele2 B,0.1715
79511,Russia Cellular Tele2 B,0.1715
795120,Russia Cellular Tele2 B,0.1715
795121,Russia Cellular Tele2 B,0.1715
7951295,Russia Cellular Tele2 B,0.1715
7951296,Russia Cellular Tele2 B,0.1715
7951297,Russia Cellular Tele2 B,0.1715
795130,Russia Cellular Tele2 B,0.1715
795131,Russia Cellular Tele2 B,0.1715
795132,Russia Cellular Tele2 B,0.1715
795133,Russia Cellular Tele2 B,0.1715
7951347,Russia Cellular Tele2 B,0.1715
7951348,Russia Cellular Tele2 B,0.1715
7951349,Russia Cellular Tele2 B,0.1715
7951350,Russia Cellular Tele2 B,0.1715
7951351,Russia Cellular Tele2 B,0.1715
7951352,Russia Cellular Tele2 B,0.1715
7951353,Russia Cellular Tele2 B,0.1715
7951354,Russia Cellular Tele2 B,0.1715
7951355,Russia Cellular Tele2 B,0.1715
7951356,Russia Cellular Tele2 B,0.1715
795136,Russia Cellular Tele2 B,0.1715
795137,Russia Cellular Tele2 B,0.1715
795138,Russia Cellular Tele2 B,0.1715
795139,Russia Cellular Tele2 B,0.1715
795140,Russia Cellular Tele2 B,0.1715
795141,Russia Cellular Tele2 B,0.1715
795142,Russia Cellular Tele2 B,0.1715
795144,Russia Cellular Tele2 B,0.1715
795145,Russia Cellular Tele2 B,0.1715
795146,Russia Cellular Tele2 B,0.1715
795147,Russia Cellular Tele2 B,0.1715
795148,Russia Cellular Tele2 B,0.1715
795149,Russia Cellular Tele2 B,0.1715
79515,Russia Cellular Tele2 B,0.1715
795160,Russia Cellular Tele2 B,0.1715
795161,Russia Cellular Tele2 B,0.1715
795164,Russia Cellular Tele2 B,0.1715
795165,Russia Cellular Tele2 B,0.1715
795166,Russia Cellular Tele2 B,0.1715
795167,Russia Cellular Tele2 B,0.1715
795168,Russia Cellular Tele2 B,0.1715
795169,Russia Cellular Tele2 B,0.1715
79517,Russia Cellular Tele2 B,0.1715
795180,Russia Cellular Tele2 B,0.1715
795181,Russia Cellular Tele2 B,0.1715
795182,Russia Cellular Tele2 B,0.1715
795183,Russia Cellular Tele2 B,0.1715
795184,Russia Cellular Tele2 B,0.1715
795185,Russia Cellular Tele2 B,0.1715
795186,Russia Cellular Tele2 B,0.1715
795187,Russia Cellular Tele2 B,0.1715
7952015,Russia Cellular Tele2 B,0.1715
7952016,Russia Cellular Tele2 B,0.1715
7952017,Russia Cellular Tele2 B,0.1715
7952018,Russia Cellular Tele2 B,0.1715
7952019,Russia Cellular Tele2 B,0.1715
795205,Russia Cellular Tele2 B,0.1715
795206,Russia Cellular Tele2 B,0.1715
7952085,Russia Cellular Tele2 B,0.1715
7952086,Russia Cellular Tele2 B,0.1715
7952087,Russia Cellular Tele2 B,0.1715
7952088,Russia Cellular Tele2 B,0.1715
7952089,Russia Cellular Tele2 B,0.1715
7952090,Russia Cellular Tele2 B,0.1715
7952091,Russia Cellular Tele2 B,0.1715
7952092,Russia Cellular Tele2 B,0.1715
7952093,Russia Cellular Tele2 B,0.1715
7952094,Russia Cellular Tele2 B,0.1715
795210,Russia Cellular Tele2 B,0.1715
795211,Russia Cellular Tele2 B,0.1715
795212,Russia Cellular Tele2 B,0.1715
795215,Russia Cellular Tele2 B,0.1715
795216,Russia Cellular Tele2 B,0.1715
795217,Russia Cellular Tele2 B,0.1715
795218,Russia Cellular Tele2 B,0.1715
79522,Russia Cellular Tele2 B,0.1715
795230,Russia Cellular Tele2 B,0.1715
7952314,Russia Cellular Tele2 B,0.1715
795235,Russia Cellular Tele2 B,0.1715
795238,Russia Cellular Tele2 B,0.1715
795239,Russia Cellular Tele2 B,0.1715
795240,Russia Cellular Tele2 B,0.1715
795241,Russia Cellular Tele2 B,0.1715
795242,Russia Cellular Tele2 B,0.1715
795243,Russia Cellular Tele2 B,0.1715
795244,Russia Cellular Tele2 B,0.1715
795245,Russia Cellular Tele2 B,0.1715
795248,Russia Cellular Tele2 B,0.1715
795249,Russia Cellular Tele2 B,0.1715
79525,Russia Cellular Tele2 B,0.1715
795260,Russia Cellular Tele2 B,0.1715
7952665,Russia Cellular Tele2 B,0.1715
7952666,Russia Cellular Tele2 B,0.1715
7952667,Russia Cellular Tele2 B,0.1715
7952668,Russia Cellular Tele2 B,0.1715
7952669,Russia Cellular Tele2 B,0.1715
7952753,Russia Cellular Tele2 B,0.1715
795276,Russia Cellular Tele2 B,0.1715
795277,Russia Cellular Tele2 B,0.1715
795278,Russia Cellular Tele2 B,0.1715
795279,Russia Cellular Tele2 B,0.1715
79528,Russia Cellular Tele2 B,0.1715
79529,Russia Cellular Tele2 B,0.1715
7953059,Russia Cellular Tele2 B,0.1715
795306,Russia Cellular Tele2 B,0.1715
795307,Russia Cellular Tele2 B,0.1715
795308,Russia Cellular Tele2 B,0.1715
795309,Russia Cellular Tele2 B,0.1715
79531,Russia Cellular Tele2 B,0.1715
795323,Russia Cellular Tele2 B,0.1715
795324,Russia Cellular Tele2 B,0.1715
7953250,Russia Cellular Tele2 B,0.1715
7953251,Russia Cellular Tele2 B,0.1715
7953252,Russia Cellular Tele2 B,0.1715
7953253,Russia Cellular Tele2 B,0.1715
7953254,Russia Cellular Tele2 B,0.1715
795326,Russia Cellular Tele2 B,0.1715
795327,Russia Cellular Tele2 B,0.1715
795328,Russia Cellular Tele2 B,0.1715
795329,Russia Cellular Tele2 B,0.1715
795330,Russia Cellular Tele2 B,0.1715
795331,Russia Cellular Tele2 B,0.1715
795332,Russia Cellular Tele2 B,0.1715
795333,Russia Cellular Tele2 B,0.1715
795334,Russia Cellular Tele2 B,0.1715
795335,Russia Cellular Tele2 B,0.1715
795336,Russia Cellular Tele2 B,0.1715
795337,Russia Cellular Tele2 B,0.1715
795339,Russia Cellular Tele2 B,0.1715
79534115,Russia Cellular Tele2 B,0.1715
79534116,Russia Cellular Tele2 B,0.1715
79534117,Russia Cellular Tele2 B,0.1715
79534118,Russia Cellular Tele2 B,0.1715
79534119,Russia Cellular Tele2 B,0.1715
7953413,Russia Cellular Tele2 B,0.1715
7953414,Russia Cellular Tele2 B,0.1715
7953416,Russia Cellular Tele2 B,0.1715
7953417,Russia Cellular Tele2 B,0.1715
7953418,Russia Cellular Tele2 B,0.1715
7953419,Russia Cellular Tele2 B,0.1715
795342,Russia Cellular Tele2 B,0.1715
795343,Russia Cellular Tele2 B,0.1715
7953440,Russia Cellular Tele2 B,0.1715
7953441,Russia Cellular Tele2 B,0.1715
7953442,Russia Cellular Tele2 B,0.1715
7953443,Russia Cellular Tele2 B,0.1715
795346,Russia Cellular Tele2 B,0.1715
795347,Russia Cellular Tele2 B,0.1715
795350,Russia Cellular Tele2 B,0.1715
795351,Russia Cellular Tele2 B,0.1715
795352,Russia Cellular Tele2 B,0.1715
795353,Russia Cellular Tele2 B,0.1715
795354,Russia Cellular Tele2 B,0.1715
795355,Russia Cellular Tele2 B,0.1715
795356,Russia Cellular Tele2 B,0.1715
795357,Russia Cellular Tele2 B,0.1715
795361,Russia Cellular Tele2 B,0.1715
795362,Russia Cellular Tele2 B,0.1715
795364,Russia Cellular Tele2 B,0.1715
795365,Russia Cellular Tele2 B,0.1715
795366,Russia Cellular Tele2 B,0.1715
795367,Russia Cellular Tele2 B,0.1715
795368,Russia Cellular Tele2 B,0.1715
795369,Russia Cellular Tele2 B,0.1715
79537,Russia Cellular Tele2 B,0.1715
795380,Russia Cellular Tele2 B,0.1715
795381,Russia Cellular Tele2 B,0.1715
7953857,Russia Cellular Tele2 B,0.1715
7953858,Russia Cellular Tele2 B,0.1715
7953859,Russia Cellular Tele2 B,0.1715
795386,Russia Cellular Tele2 B,0.1715
795387,Russia Cellular Tele2 B,0.1715
795388,Russia Cellular Tele2 B,0.1715
7953890,Russia Cellular Tele2 B,0.1715
7953891,Russia Cellular Tele2 B,0.1715
7953892,Russia Cellular Tele2 B,0.1715
7953893,Russia Cellular Tele2 B,0.1715
7953894,Russia Cellular Tele2 B,0.1715
7953895,Russia Cellular Tele2 B,0.1715
7953896,Russia Cellular Tele2 B,0.1715
795390,Russia Cellular Tele2 B,0.1715
795391,Russia Cellular Tele2 B,0.1715
795392,Russia Cellular Tele2 B,0.1715
795393,Russia Cellular Tele2 B,0.1715
795394,Russia Cellular Tele2 B,0.1715
795395,Russia Cellular Tele2 B,0.1715
795396,Russia Cellular Tele2 B,0.1715
7953970,Russia Cellular Tele2 B,0.1715
7953971,Russia Cellular Tele2 B,0.1715
7953972,Russia Cellular Tele2 B,0.1715
7953973,Russia Cellular Tele2 B,0.1715
7953974,Russia Cellular Tele2 B,0.1715
79539978,Russia Cellular Tele2 B,0.1715
7840,Russia Abkhazia,0.144
74722,Russia Belgorod,0.014
73432,Russia Ekaterinburg,0.0124
78362,Russia Ioshkar Ola,0.0151
73842,Russia Kemerovo,0.016
73912,Russia Krasnoyarsk,0.0165
7495,Russia Moscow,0.013
7499,Russia Moscow,0.013
7496,Russia Moscow 2,0.019
7498,Russia Moscow 2,0.019
73832,Russia Novosibirsk,0.0165
73812,Russia Omsk 1,0.013
78126,Russia Outer St. Petersburg,0.01
78127,Russia Outer St. Petersburg,0.01
73422,Russia Perm,0.018
78632,Russia Rostovdon,0.014
78452,Russia Saratov,0.0165
7929803,Russia South Ossetia,0.074
7929804,Russia South Ossetia,0.074
7929805,Russia South Ossetia,0.074
7929806,Russia South Ossetia,0.074
7929807,Russia South Ossetia,0.074
7929808,Russia South Ossetia,0.074
7929809,Russia South Ossetia,0.074
7929810,Russia South Ossetia,0.074
7929811,Russia South Ossetia,0.074
7929812,Russia South Ossetia,0.074
7812,Russia St. Petersburg,0.009
73822,Russia Tomsk,0.018
25073,Rwanda Cellular Airtel,0.231
25005,Rwanda Cellular,0.126
25006,Rwanda Cellular,0.126
25075,Rwanda Cellular,0.126
378,San Marino,0.0175
3786,San Marino Cellular,0.03
966,Saudi Arabia,0.0698
9665,Saudi Arabia Cellular,0.092
9668,Saudi Arabia Cellular,0.092
96650,Saudi Arabia Cellular Aijawwal,0.0725
96653,Saudi Arabia Cellular Aijawwal,0.0725
96655,Saudi Arabia Cellular Aijawwal,0.0725
96654,Saudi Arabia Cellular Mobily,0.0775
96656,Saudi Arabia Cellular Mobily,0.0775
966570,Saudi Arabia Cellular Virgin,0.0915
966571,Saudi Arabia Cellular Virgin,0.0915
966572,Saudi Arabia Cellular Virgin,0.0915
96658,Saudi Arabia Cellular Zain,0.08
96659,Saudi Arabia Cellular Zain,0.08
96613,Saudi Arabia Dhahran,0.0635
966122,Saudi Arabia Jeddah,0.0677
966126,Saudi Arabia Jeddah,0.0677
966125,Saudi Arabia Jeddah Mecca,0.0677
966148,Saudi Arabia Medina,0.0677
966112,Saudi Arabia Riyadh,0.0677
966114,Saudi Arabia Riyadh,0.0677
221,Senegal,0.112
22177,Senegal Cellular Orange,-1
22178,Senegal Cellular Orange,-1
221338,Senegal Dakar,0.112
381,Serbia,0.0779
38162,Serbia Cellular Telenor,0.1618
38163,Serbia Cellular Telenor,0.1618
38169,Serbia Cellular Telenor,0.1618
38111,Serbia Belgrade,0.0779
3811140,Serbia Belgrade,0.0779
23221,Sierra Leone Cellular Sierratel,0.3692
65,Singapore,0.008
658,Singapore Cellular,0.008
659,Singapore Cellular,0.008
421,Slovakia,0.005
4219,Slovakia Cellular,0.1
421905,Slovakia Cellular Orange,0.06
421906,Slovakia Cellular Orange,0.06
421907,Slovakia Cellular Orange,0.06
421908,Slovakia Cellular Orange,0.06
421915,Slovakia Cellular Orange,0.06
421916,Slovakia Cellular Orange,0.06
421917,Slovakia Cellular Orange,0.06
421918,Slovakia Cellular Orange,0.06
421919,Slovakia Cellular Orange,0.06
421945,Slovakia Cellular Orange,0.06
421901,Slovakia Cellular T Mobile ,0.06
421902,Slovakia Cellular T Mobile ,0.06
421903,Slovakia Cellular T Mobile ,0.06
421904,Slovakia Cellular T Mobile ,0.06
421910,Slovakia Cellular T Mobile ,0.06
421911,Slovakia Cellular T Mobile ,0.06
421912,Slovakia Cellular T Mobile ,0.06
421914,Slovakia Cellular T Mobile ,0.06
421940,Slovakia Cellular Telefonica O2,0.06
421944,Slovakia Cellular Telefonica O2,0.06
421948,Slovakia Cellular Telefonica O2,0.06
421949,Slovakia Cellular Telefonica O2,0.06
386,Slovenia,0.01
38631,Slovenia Cellular Mobitel,0.0325
38641,Slovenia Cellular Mobitel,0.0325
38651,Slovenia Cellular Mobitel,0.0325
3869800,Slovenia Cellular Mobitel,0.0325
3869803,Slovenia Cellular Mobitel,0.0325
3869817,Slovenia Cellular Mobitel,0.0325
38630,Slovenia Cellular Simobil,0.0325
38640,Slovenia Cellular Simobil,0.0325
38668,Slovenia Cellular Simobil,0.0325
386833,Slovenia Cellular Simobil,0.0325
3869801,Slovenia Cellular Simobil,0.0325
3869818,Slovenia Cellular Simobil,0.0325
386641,Slovenia Cellular T2,0.0325
386642,Slovenia Cellular T2,0.0325
386643,Slovenia Cellular T2,0.0325
386644,Slovenia Cellular T2,0.0325
386645,Slovenia Cellular T2,0.0325
3869814,Slovenia Cellular T2,0.0325
3869822,Slovenia Cellular T2,0.0325
38670,Slovenia Cellular Tusmobil,0.0325
3869802,Slovenia Cellular Tusmobil,0.0325
3869807,Slovenia Cellular Tusmobil,0.0325
38612009,Slovenia Alternative Networks A,0.035
38612430,Slovenia Alternative Networks A,0.035
38612926,Slovenia Alternative Networks A,0.035
38612927,Slovenia Alternative Networks A,0.035
38613087,Slovenia Alternative Networks A,0.035
3861320,Slovenia Alternative Networks A,0.035
3861330,Slovenia Alternative Networks A,0.035
3861400,Slovenia Alternative Networks A,0.035
3861401,Slovenia Alternative Networks A,0.035
3861550,Slovenia Alternative Networks A,0.035
38615550,Slovenia Alternative Networks A,0.035
38615555,Slovenia Alternative Networks A,0.035
3861600,Slovenia Alternative Networks A,0.035
3861601,Slovenia Alternative Networks A,0.035
3861620,Slovenia Alternative Networks A,0.035
3861691,Slovenia Alternative Networks A,0.035
3861777,Slovenia Alternative Networks A,0.035
3861810,Slovenia Alternative Networks A,0.035
3861828,Slovenia Alternative Networks A,0.035
38618888,Slovenia Alternative Networks A,0.035
38622926,Slovenia Alternative Networks A,0.035
38622927,Slovenia Alternative Networks A,0.035
3862334,Slovenia Alternative Networks A,0.035
3862400,Slovenia Alternative Networks A,0.035
3862444,Slovenia Alternative Networks A,0.035
38625552,Slovenia Alternative Networks A,0.035
38625555,Slovenia Alternative Networks A,0.035
3862600,Slovenia Alternative Networks A,0.035
3862620,Slovenia Alternative Networks A,0.035
3862621,Slovenia Alternative Networks A,0.035
3862707,Slovenia Alternative Networks A,0.035
3862820,Slovenia Alternative Networks A,0.035
3862828,Slovenia Alternative Networks A,0.035
38628884,Slovenia Alternative Networks A,0.035
38632926,Slovenia Alternative Networks A,0.035
38632927,Slovenia Alternative Networks A,0.035
3863400,Slovenia Alternative Networks A,0.035
38635550,Slovenia Alternative Networks A,0.035
38635555,Slovenia Alternative Networks A,0.035
3863600,Slovenia Alternative Networks A,0.035
3863620,Slovenia Alternative Networks A,0.035
3863715,Slovenia Alternative Networks A,0.035
3863777,Slovenia Alternative Networks A,0.035
3863828,Slovenia Alternative Networks A,0.035
3863830,Slovenia Alternative Networks A,0.035
38638888,Slovenia Alternative Networks A,0.035
3864263,Slovenia Alternative Networks A,0.035
38642926,Slovenia Alternative Networks A,0.035
38642927,Slovenia Alternative Networks A,0.035
3864400,Slovenia Alternative Networks A,0.035
38645550,Slovenia Alternative Networks A,0.035
38645555,Slovenia Alternative Networks A,0.035
3864600,Slovenia Alternative Networks A,0.035
3864620,Slovenia Alternative Networks A,0.035
3864777,Slovenia Alternative Networks A,0.035
3864828,Slovenia Alternative Networks A,0.035
3864830,Slovenia Alternative Networks A,0.035
3864840,Slovenia Alternative Networks A,0.035
38652926,Slovenia Alternative Networks A,0.035
38652927,Slovenia Alternative Networks A,0.035
3865400,Slovenia Alternative Networks A,0.035
38655550,Slovenia Alternative Networks A,0.035
38655555,Slovenia Alternative Networks A,0.035
3865600,Slovenia Alternative Networks A,0.035
3865620,Slovenia Alternative Networks A,0.035
3865632,Slovenia Alternative Networks A,0.035
3865777,Slovenia Alternative Networks A,0.035
3865828,Slovenia Alternative Networks A,0.035
3865850,Slovenia Alternative Networks A,0.035
38658888,Slovenia Alternative Networks A,0.035
386590,Slovenia Alternative Networks A,0.035
386591,Slovenia Alternative Networks A,0.035
3865920,Slovenia Alternative Networks A,0.035
3865921,Slovenia Alternative Networks A,0.035
3865922,Slovenia Alternative Networks A,0.035
3865923,Slovenia Alternative Networks A,0.035
3865924,Slovenia Alternative Networks A,0.035
3865925,Slovenia Alternative Networks A,0.035
386593,Slovenia Alternative Networks A,0.035
386594,Slovenia Alternative Networks A,0.035
386595,Slovenia Alternative Networks A,0.035
3865968,Slovenia Alternative Networks A,0.035
3865969,Slovenia Alternative Networks A,0.035
386597,Slovenia Alternative Networks A,0.035
38672926,Slovenia Alternative Networks A,0.035
38672927,Slovenia Alternative Networks A,0.035
3867310,Slovenia Alternative Networks A,0.035
3867400,Slovenia Alternative Networks A,0.035
38675550,Slovenia Alternative Networks A,0.035
38675555,Slovenia Alternative Networks A,0.035
3867600,Slovenia Alternative Networks A,0.035
3867620,Slovenia Alternative Networks A,0.035
3867777,Slovenia Alternative Networks A,0.035
3867828,Slovenia Alternative Networks A,0.035
3867870,Slovenia Alternative Networks A,0.035
386815,Slovenia Alternative Networks A,0.035
3868160,Slovenia Alternative Networks A,0.035
3868161,Slovenia Alternative Networks A,0.035
3868162,Slovenia Alternative Networks A,0.035
3868181,Slovenia Alternative Networks A,0.035
3868182,Slovenia Alternative Networks A,0.035
3868220,Slovenia Alternative Networks A,0.035
3868227,Slovenia Alternative Networks A,0.035
3868228,Slovenia Alternative Networks A,0.035
3868280,Slovenia Alternative Networks A,0.035
3868281,Slovenia Alternative Networks A,0.035
3868282,Slovenia Alternative Networks A,0.035
3868288,Slovenia Alternative Networks A,0.035
3868300,Slovenia Alternative Networks A,0.035
3868330,Slovenia Alternative Networks A,0.035
386838,Slovenia Alternative Networks A,0.035
38698,Slovenia Alternative Networks A,0.035
3869804,Slovenia Alternative Networks A,0.035
3869805,Slovenia Alternative Networks A,0.035
3869806,Slovenia Alternative Networks A,0.035
3869808,Slovenia Alternative Networks A,0.035
3869809,Slovenia Alternative Networks A,0.035
3869810,Slovenia Alternative Networks A,0.035
3869812,Slovenia Alternative Networks A,0.035
3869813,Slovenia Alternative Networks A,0.035
3869815,Slovenia Alternative Networks A,0.035
3869816,Slovenia Alternative Networks A,0.035
3869819,Slovenia Alternative Networks A,0.035
3869820,Slovenia Alternative Networks A,0.035
3869824,Slovenia Alternative Networks A,0.035
3869826,Slovenia Alternative Networks A,0.035
25270,Somalia Cellular Onkotel,0.355
25299,Somalia Cellular Onkotel,0.355
27,South Africa,0.0156
27610,South Africa Cellular Cell C,0.0333
27611,South Africa Cellular Cell C,0.0333
27612,South Africa Cellular Cell C,0.0333
27613,South Africa Cellular Cell C,0.0333
27615,South Africa Cellular Cell C,0.0333
27616,South Africa Cellular Cell C,0.0333
27617,South Africa Cellular Cell C,0.0333
27618,South Africa Cellular Cell C,0.0333
27619,South Africa Cellular Cell C,0.0333
27620,South Africa Cellular Cell C,0.0333
27621,South Africa Cellular Cell C,0.0333
27622,South Africa Cellular Cell C,0.0333
27623,South Africa Cellular Cell C,0.0333
27624,South Africa Cellular Cell C,0.0333
2774,South Africa Cellular Cell C,0.0333
2784,South Africa Cellular Cell C,0.0333
27614,South Africa Cellular Telekom,0.0414
27811,South Africa Cellular Telekom,0.0414
27812,South Africa Cellular Telekom,0.0414
27813,South Africa Cellular Telekom,0.0414
27814,South Africa Cellular Telekom,0.0414
27815,South Africa Cellular Telekom,0.0414
27816,South Africa Cellular Telekom,0.0414
27817,South Africa Cellular Telekom,0.0414
27606,South Africa Cellular Vodacom,0.0273
27607,South Africa Cellular Vodacom,0.0273
27608,South Africa Cellular Vodacom,0.0273
27609,South Africa Cellular Vodacom,0.0273
27711,South Africa Cellular Vodacom,0.0273
27712,South Africa Cellular Vodacom,0.0273
27713,South Africa Cellular Vodacom,0.0273
27714,South Africa Cellular Vodacom,0.0273
27715,South Africa Cellular Vodacom,0.0273
27716,South Africa Cellular Vodacom,0.0273
2772,South Africa Cellular Vodacom,0.0273
2776,South Africa Cellular Vodacom,0.0273
2779,South Africa Cellular Vodacom,0.0273
27818,South Africa Cellular Vodacom,0.0273
2782,South Africa Cellular Vodacom,0.0273
2721,South Africa Cape Town,0.0156
2731,South Africa Durban,0.0156
2711,South Africa Johannesburg,0.0156
82,South Korea,0.012
821,South Korea Cellular,0.0168
821001,South Korea Cellular KTF,0.0168
821025,South Korea Cellular KTF,0.0168
821026,South Korea Cellular KTF,0.0168
821027,South Korea Cellular KTF,0.0168
821028,South Korea Cellular KTF,0.0168
821029,South Korea Cellular KTF,0.0168
821030,South Korea Cellular KTF,0.0168
821032,South Korea Cellular KTF,0.0168
821033,South Korea Cellular KTF,0.0168
821034,South Korea Cellular KTF,0.0168
821042,South Korea Cellular KTF,0.0168
821043,South Korea Cellular KTF,0.0168
821044,South Korea Cellular KTF,0.0168
821051,South Korea Cellular KTF,0.0168
821065,South Korea Cellular KTF,0.0168
821066,South Korea Cellular KTF,0.0168
821067,South Korea Cellular KTF,0.0168
821068,South Korea Cellular KTF,0.0168
821072,South Korea Cellular KTF,0.0168
821073,South Korea Cellular KTF,0.0168
821074,South Korea Cellular KTF,0.0168
821095,South Korea Cellular KTF,0.0168
821096,South Korea Cellular KTF,0.0168
821097,South Korea Cellular KTF,0.0168
821098,South Korea Cellular KTF,0.0168
821099,South Korea Cellular KTF,0.0168
8216,South Korea Cellular KTF,0.0168
8218,South Korea Cellular KTF,0.0168
821021,South Korea Cellular LG,0.0168
821022,South Korea Cellular LG,0.0168
821023,South Korea Cellular LG,0.0168
821024,South Korea Cellular LG,0.0168
821039,South Korea Cellular LG,0.0168
821055,South Korea Cellular LG,0.0168
821056,South Korea Cellular LG,0.0168
821057,South Korea Cellular LG,0.0168
821058,South Korea Cellular LG,0.0168
821075,South Korea Cellular LG,0.0168
821076,South Korea Cellular LG,0.0168
821077,South Korea Cellular LG,0.0168
821078,South Korea Cellular LG,0.0168
821079,South Korea Cellular LG,0.0168
821080,South Korea Cellular LG,0.0168
821081,South Korea Cellular LG,0.0168
821082,South Korea Cellular LG,0.0168
821083,South Korea Cellular LG,0.0168
821084,South Korea Cellular LG,0.0168
8219,South Korea Cellular LG,0.0168
82010,South Korea Cellular Other,0.0168
82011,South Korea Cellular Other,0.0168
82012,South Korea Cellular Other,0.0168
82013,South Korea Cellular Other,0.0168
82014,South Korea Cellular Other,0.0168
82015,South Korea Cellular Other,0.0168
82016,South Korea Cellular Other,0.0168
82017,South Korea Cellular Other,0.0168
82018,South Korea Cellular Other,0.0168
82019,South Korea Cellular Other,0.0168
821000,South Korea Cellular SK,0.0168
821020,South Korea Cellular SK,0.0168
821031,South Korea Cellular SK,0.0168
821035,South Korea Cellular SK,0.0168
821036,South Korea Cellular SK,0.0168
821037,South Korea Cellular SK,0.0168
821038,South Korea Cellular SK,0.0168
821040,South Korea Cellular SK,0.0168
821041,South Korea Cellular SK,0.0168
821045,South Korea Cellular SK,0.0168
821046,South Korea Cellular SK,0.0168
821047,South Korea Cellular SK,0.0168
821048,South Korea Cellular SK,0.0168
821049,South Korea Cellular SK,0.0168
821050,South Korea Cellular SK,0.0168
821052,South Korea Cellular SK,0.0168
821053,South Korea Cellular SK,0.0168
821054,South Korea Cellular SK,0.0168
821062,South Korea Cellular SK,0.0168
821063,South Korea Cellular SK,0.0168
821064,South Korea Cellular SK,0.0168
821071,South Korea Cellular SK,0.0168
821085,South Korea Cellular SK,0.0168
821086,South Korea Cellular SK,0.0168
821087,South Korea Cellular SK,0.0168
