Code,Location,Rate
347221,Spain Cellular-Xfera,0.013900002
347222,Spain Cellular-Xfera,0.013900002
347223,Spain Cellular-Xfera,0.013900002
347224,Spain Cellular-Xfera,0.013900002
347225,Spain Cellular-Xfera,0.013900002
347227,Spain Cellular-Xfera,0.013900002
3493,Spain-Barcelona,0.0045
3491,Spain-Madrid,0.0045
341248,Spain-Premium,0.1575
3414,Spain-Premium,0.1575
3415,Spain-Premium,0.1575
3416,Spain-Premium,0.1575
341700,Spain-Premium,0.1575
341701,Spain-Premium,0.1575
3480,Spain-Premium,0.1575
3490,Spain-Premium,0.1575
349401,Spain-Premium,0.1575
349402,Spain-Premium,0.1575
349403,Spain-Premium,0.1575
349404,Spain-Premium,0.1575
349406,Spain-Premium,0.1575
349407,Spain-Premium,0.1575
34902,Spain-Premium-Shared Cost,0.13524
94,Sri Lanka,0.1092
947,Sri Lanka Cellular,0.10815
9475,Sri Lanka Cellular-Airtel,0.099229998
94765,Sri Lanka Cellular-Dialog,0.0945
94766,Sri Lanka Cellular-Dialog,0.0945
94767,Sri Lanka Cellular-Dialog,0.0945
94768,Sri Lanka Cellular-Dialog,0.0945
94769,Sri Lanka Cellular-Dialog,0.0945
9477,Sri Lanka Cellular-Dialog,0.0945
9472,Sri Lanka Cellular-Etisalat,0.103429998
9478,Sri Lanka Cellular-Hutchinson,0.09975
9471,Sri Lanka Cellular-MobiTel,0.101329998
941,Sri Lanka-Colombo,0.1092
94115,Sri Lanka-Lanka Bell,0.10395
94215,Sri Lanka-Lanka Bell,0.10395
94235,Sri Lanka-Lanka Bell,0.10395
94245,Sri Lanka-Lanka Bell,0.10395
94255,Sri Lanka-Lanka Bell,0.10395
94265,Sri Lanka-Lanka Bell,0.10395
94275,Sri Lanka-Lanka Bell,0.10395
94315,Sri Lanka-Lanka Bell,0.10395
94325,Sri Lanka-Lanka Bell,0.10395
94335,Sri Lanka-Lanka Bell,0.10395
94345,Sri Lanka-Lanka Bell,0.10395
94355,Sri Lanka-Lanka Bell,0.10395
94365,Sri Lanka-Lanka Bell,0.10395
94375,Sri Lanka-Lanka Bell,0.10395
94385,Sri Lanka-Lanka Bell,0.10395
94415,Sri Lanka-Lanka Bell,0.10395
94455,Sri Lanka-Lanka Bell,0.10395
94475,Sri Lanka-Lanka Bell,0.10395
94515,Sri Lanka-Lanka Bell,0.10395
94525,Sri Lanka-Lanka Bell,0.10395
94545,Sri Lanka-Lanka Bell,0.10395
94555,Sri Lanka-Lanka Bell,0.10395
94575,Sri Lanka-Lanka Bell,0.10395
94635,Sri Lanka-Lanka Bell,0.10395
94655,Sri Lanka-Lanka Bell,0.10395
94665,Sri Lanka-Lanka Bell,0.10395
94675,Sri Lanka-Lanka Bell,0.10395
94815,Sri Lanka-Lanka Bell,0.10395
94915,Sri Lanka-Lanka Bell,0.10395
94112,Sri Lanka-SLT,0.093499998
94113,Sri Lanka-SLT,0.093499998
9419733,Sri Lanka-SLT,0.093499998
94212,Sri Lanka-SLT,0.093499998
94213,Sri Lanka-SLT,0.093499998
94232,Sri Lanka-SLT,0.093499998
94233,Sri Lanka-SLT,0.093499998
94242,Sri Lanka-SLT,0.093499998
94243,Sri Lanka-SLT,0.093499998
94252,Sri Lanka-SLT,0.093499998
94253,Sri Lanka-SLT,0.093499998
94262,Sri Lanka-SLT,0.093499998
94263,Sri Lanka-SLT,0.093499998
94272,Sri Lanka-SLT,0.093499998
94273,Sri Lanka-SLT,0.093499998
94312,Sri Lanka-SLT,0.093499998
94313,Sri Lanka-SLT,0.093499998
94322,Sri Lanka-SLT,0.093499998
94323,Sri Lanka-SLT,0.093499998
94332,Sri Lanka-SLT,0.093499998
94333,Sri Lanka-SLT,0.093499998
94342,Sri Lanka-SLT,0.093499998
94343,Sri Lanka-SLT,0.093499998
94352,Sri Lanka-SLT,0.093499998
94353,Sri Lanka-SLT,0.093499998
94362,Sri Lanka-SLT,0.093499998
94363,Sri Lanka-SLT,0.093499998
94372,Sri Lanka-SLT,0.093499998
94373,Sri Lanka-SLT,0.093499998
94382,Sri Lanka-SLT,0.093499998
94383,Sri Lanka-SLT,0.093499998
94412,Sri Lanka-SLT,0.093499998
94413,Sri Lanka-SLT,0.093499998
94452,Sri Lanka-SLT,0.093499998
94453,Sri Lanka-SLT,0.093499998
94472,Sri Lanka-SLT,0.093499998
94473,Sri Lanka-SLT,0.093499998
94512,Sri Lanka-SLT,0.093499998
94513,Sri Lanka-SLT,0.093499998
94522,Sri Lanka-SLT,0.093499998
94523,Sri Lanka-SLT,0.093499998
94542,Sri Lanka-SLT,0.093499998
94543,Sri Lanka-SLT,0.093499998
94552,Sri Lanka-SLT,0.093499998
94553,Sri Lanka-SLT,0.093499998
94572,Sri Lanka-SLT,0.093499998
94573,Sri Lanka-SLT,0.093499998
94602,Sri Lanka-SLT,0.093499998
94632,Sri Lanka-SLT,0.093499998
94633,Sri Lanka-SLT,0.093499998
94652,Sri Lanka-SLT,0.093499998
94653,Sri Lanka-SLT,0.093499998
94662,Sri Lanka-SLT,0.093499998
94663,Sri Lanka-SLT,0.093499998
94672,Sri Lanka-SLT,0.093499998
94673,Sri Lanka-SLT,0.093499998
94812,Sri Lanka-SLT,0.093499998
94813,Sri Lanka-SLT,0.093499998
94912,Sri Lanka-SLT,0.093499998
94913,Sri Lanka-SLT,0.093499998
94114,Sri Lanka-Suntel,0.1029
94214,Sri Lanka-Suntel,0.1029
94234,Sri Lanka-Suntel,0.1029
94244,Sri Lanka-Suntel,0.1029
94254,Sri Lanka-Suntel,0.1029
94264,Sri Lanka-Suntel,0.1029
94274,Sri Lanka-Suntel,0.1029
94314,Sri Lanka-Suntel,0.1029
94324,Sri Lanka-Suntel,0.1029
94334,Sri Lanka-Suntel,0.1029
94344,Sri Lanka-Suntel,0.1029
94354,Sri Lanka-Suntel,0.1029
94364,Sri Lanka-Suntel,0.1029
94374,Sri Lanka-Suntel,0.1029
94384,Sri Lanka-Suntel,0.1029
94414,Sri Lanka-Suntel,0.1029
94454,Sri Lanka-Suntel,0.1029
94474,Sri Lanka-Suntel,0.1029
94514,Sri Lanka-Suntel,0.1029
94524,Sri Lanka-Suntel,0.1029
94544,Sri Lanka-Suntel,0.1029
94554,Sri Lanka-Suntel,0.1029
94574,Sri Lanka-Suntel,0.1029
94634,Sri Lanka-Suntel,0.1029
94654,Sri Lanka-Suntel,0.1029
94664,Sri Lanka-Suntel,0.1029
94674,Sri Lanka-Suntel,0.1029
94814,Sri Lanka-Suntel,0.1029
94914,Sri Lanka-Suntel,0.1029
1869,St. Kitts,0.173599998
1869556,St. Kitts Cellular,-1
1869557,St. Kitts Cellular,-1
1869558,St. Kitts Cellular,-1
1869660,St. Kitts Cellular,-1
1869661,St. Kitts Cellular,-1
1869662,St. Kitts Cellular,-1
1869663,St. Kitts Cellular,-1
1869664,St. Kitts Cellular,-1
1869665,St. Kitts Cellular,-1
1869667,St. Kitts Cellular,-1
1869668,St. Kitts Cellular,-1
1869669,St. Kitts Cellular,-1
1869760,St. Kitts Cellular-Digicel,-1
1869762,St. Kitts Cellular-Digicel,-1
1869763,St. Kitts Cellular-Digicel,-1
1869764,St. Kitts Cellular-Digicel,-1
1869765,St. Kitts Cellular-Digicel,-1
1869766,St. Kitts Cellular-Digicel,-1
1869469,St. Kitts- Nevis,0.173599998
1758,St. Lucia,0.1575
1758284,St. Lucia Cellular,-1
1758285,St. Lucia Cellular,-1
1758286,St. Lucia Cellular,-1
1758287,St. Lucia Cellular,-1
1758384,St. Lucia Cellular,-1
1758460,St. Lucia Cellular,-1
1758461,St. Lucia Cellular,-1
1758484,St. Lucia Cellular,-1
1758485,St. Lucia Cellular,-1
1758486,St. Lucia Cellular,-1
1758487,St. Lucia Cellular,-1
1758488,St. Lucia Cellular,-1
1758489,St. Lucia Cellular,-1
1758584,St. Lucia Cellular,-1
1758638,St. Lucia Cellular,-1
1758518,St. Lucia Cellular - Digicel,-1
1758519,St. Lucia Cellular - Digicel,-1
1758520,St. Lucia Cellular - Digicel,-1
1758712,St. Lucia Cellular - Digicel,-1
1758713,St. Lucia Cellular - Digicel,-1
1758714,St. Lucia Cellular - Digicel,-1
1758715,St. Lucia Cellular - Digicel,-1
1758716,St. Lucia Cellular - Digicel,-1
1758717,St. Lucia Cellular - Digicel,-1
1758718,St. Lucia Cellular - Digicel,-1
1758719,St. Lucia Cellular - Digicel,-1
175872,St. Lucia Cellular - Digicel,-1
1758730,St. Lucia Cellular - Digicel,-1
1758731,St. Lucia Cellular - Digicel,-1
1721,St. Martin,0.105
1721510,St. Martin Cellular,0.09975
1721512,St. Martin Cellular,0.09975
1721520,St. Martin Cellular,0.09975
1721521,St. Martin Cellular,0.09975
1721522,St. Martin Cellular,0.09975
1721523,St. Martin Cellular,0.09975
1721524,St. Martin Cellular,0.09975
1721526,St. Martin Cellular,0.09975
1721527,St. Martin Cellular,0.09975
1721528,St. Martin Cellular,0.09975
1721529,St. Martin Cellular,0.09975
1721551,St. Martin Cellular,0.09975
1721552,St. Martin Cellular,0.09975
1721553,St. Martin Cellular,0.09975
1721554,St. Martin Cellular,0.09975
1721556,St. Martin Cellular,0.09975
1721557,St. Martin Cellular,0.09975
1721558,St. Martin Cellular,0.09975
1721559,St. Martin Cellular,0.09975
1721580,St. Martin Cellular,0.09975
1721581,St. Martin Cellular,0.09975
1721586,St. Martin Cellular,0.09975
1721587,St. Martin Cellular,0.09975
1721588,St. Martin Cellular,0.09975
1784,St. Vincent,0.1704
249,Sudan,0.1491
2499,Sudan Cellular,0.147
24915,Sudan Cellular-Kanartel,0.12036
24992,Sudan Cellular-MTN,0.16188
24993,Sudan Cellular-MTN,0.16188
24999,Sudan Cellular-MTN,0.16188
24911,Sudan Cellular-Sudatel,0.147
24912,Sudan Cellular-Sudatel,0.147
24990,Sudan Cellular-Zain,0.14175
24991,Sudan Cellular-Zain,0.14175
24996,Sudan Cellular-Zain,0.14175
597,Suriname,0.126
59773,Suriname Cellular,0.154879998
59775,Suriname Cellular,0.154879998
59777,Suriname Cellular,0.154879998
5978,Suriname Cellular,0.154879998
268,Swaziland,0.065625
2686,Swaziland-Cellular,0.173595
2687,Swaziland-Cellular,0.173595
46,Sweden,0.001999998
46676,Sweden Cellular,0.012499998
4670,Sweden Cellular,0.012499998
4671,Sweden Cellular,0.012499998
4672,Sweden Cellular,0.012499998
4673,Sweden Cellular,0.012499998
4676,Sweden Cellular,0.012499998
46252,Sweden Cellular-Comviq,0.012499998
46254,Sweden Cellular-Comviq,0.012499998
46700,Sweden Cellular-Comviq,0.012499998
467015,Sweden Cellular-Comviq,0.012499998
467016,Sweden Cellular-Comviq,0.012499998
46704,Sweden Cellular-Comviq,0.012499998
46707,Sweden Cellular-Comviq,0.012499998
4671900008,Sweden Cellular-Comviq,0.012499998
467200,Sweden Cellular-Comviq,0.012499998
467201,Sweden Cellular-Comviq,0.012499998
467202,Sweden Cellular-Comviq,0.012499998
467203,Sweden Cellular-Comviq,0.012499998
467204,Sweden Cellular-Comviq,0.012499998
467225,Sweden Cellular-Comviq,0.012499998
467226,Sweden Cellular-Comviq,0.012499998
467227,Sweden Cellular-Comviq,0.012499998
467228,Sweden Cellular-Comviq,0.012499998
467229,Sweden Cellular-Comviq,0.012499998
467283,Sweden Cellular-Comviq,0.012499998
467284,Sweden Cellular-Comviq,0.012499998
467285,Sweden Cellular-Comviq,0.012499998
467286,Sweden Cellular-Comviq,0.012499998
467287,Sweden Cellular-Comviq,0.012499998
467290,Sweden Cellular-Comviq,0.012499998
467291,Sweden Cellular-Comviq,0.012499998
467292,Sweden Cellular-Comviq,0.012499998
467293,Sweden Cellular-Comviq,0.012499998
467294,Sweden Cellular-Comviq,0.012499998
4673171,Sweden Cellular-Comviq,0.012499998
467321,Sweden Cellular-Comviq,0.012499998
467322,Sweden Cellular-Comviq,0.012499998
46734602,Sweden Cellular-Comviq,0.012499998
46734603,Sweden Cellular-Comviq,0.012499998
46734604,Sweden Cellular-Comviq,0.012499998
46734605,Sweden Cellular-Comviq,0.012499998
46734606,Sweden Cellular-Comviq,0.012499998
46734607,Sweden Cellular-Comviq,0.012499998
46734608,Sweden Cellular-Comviq,0.012499998
46734609,Sweden Cellular-Comviq,0.012499998
4673461,Sweden Cellular-Comviq,0.012499998
467355,Sweden Cellular-Comviq,0.012499998
467356,Sweden Cellular-Comviq,0.012499998
467357,Sweden Cellular-Comviq,0.012499998
467358,Sweden Cellular-Comviq,0.012499998
467359,Sweden Cellular-Comviq,0.012499998
46736,Sweden Cellular-Comviq,0.012499998
46737,Sweden Cellular-Comviq,0.012499998
467387,Sweden Cellular-Comviq,0.012499998
467389,Sweden Cellular-Comviq,0.012499998
46739,Sweden Cellular-Comviq,0.012499998
467605,Sweden Cellular-Comviq,0.012499998
467606,Sweden Cellular-Comviq,0.012499998
467607,Sweden Cellular-Comviq,0.012499998
467608,Sweden Cellular-Comviq,0.012499998
467609,Sweden Cellular-Comviq,0.012499998
46762,Sweden Cellular-Comviq,0.012499998
467640,Sweden Cellular-Comviq,0.012499998
467641,Sweden Cellular-Comviq,0.012499998
467642,Sweden Cellular-Comviq,0.012499998
4676470,Sweden Cellular-Comviq,0.012499998
4676471,Sweden Cellular-Comviq,0.012499998
4676472,Sweden Cellular-Comviq,0.012499998
4676473,Sweden Cellular-Comviq,0.012499998
4676474,Sweden Cellular-Comviq,0.012499998
4676475,Sweden Cellular-Comviq,0.012499998
4676476,Sweden Cellular-Comviq,0.012499998
4676477,Sweden Cellular-Comviq,0.012499998
467655,Sweden Cellular-Comviq,0.012499998
467656,Sweden Cellular-Comviq,0.012499998
467657,Sweden Cellular-Comviq,0.012499998
467658,Sweden Cellular-Comviq,0.012499998
467659,Sweden Cellular-Comviq,0.012499998
467665,Sweden Cellular-Comviq,0.012499998
4676667,Sweden Cellular-Comviq,0.012499998
467668,Sweden Cellular-Comviq,0.012499998
4676695,Sweden Cellular-Comviq,0.012499998
4676696,Sweden Cellular-Comviq,0.012499998
4676697,Sweden Cellular-Comviq,0.012499998
4676698,Sweden Cellular-Comviq,0.012499998
4676699,Sweden Cellular-Comviq,0.012499998
467670,Sweden Cellular-Comviq,0.012499998
467671,Sweden Cellular-Comviq,0.012499998
4676720,Sweden Cellular-Comviq,0.012499998
4676721,Sweden Cellular-Comviq,0.012499998
4676722,Sweden Cellular-Comviq,0.012499998
4676723,Sweden Cellular-Comviq,0.012499998
4676724,Sweden Cellular-Comviq,0.012499998
4676725,Sweden Cellular-Comviq,0.012499998
467672673,Sweden Cellular-Comviq,0.012499998
467690,Sweden Cellular-Comviq,0.012499998
467691,Sweden Cellular-Comviq,0.012499998
467692,Sweden Cellular-Comviq,0.012499998
467693,Sweden Cellular-Comviq,0.012499998
467694,Sweden Cellular-Comviq,0.012499998
46675,Sweden Cellular-HI3G,0.012499998
467230,Sweden Cellular-HI3G,0.012499998
467231,Sweden Cellular-HI3G,0.012499998
467232,Sweden Cellular-HI3G,0.012499998
467233,Sweden Cellular-HI3G,0.012499998
467350,Sweden Cellular-HI3G,0.012499998
467351,Sweden Cellular-HI3G,0.012499998
467352,Sweden Cellular-HI3G,0.012499998
467353,Sweden Cellular-HI3G,0.012499998
467354,Sweden Cellular-HI3G,0.012499998
467600,Sweden Cellular-HI3G,0.012499998
467601,Sweden Cellular-HI3G,0.012499998
467602,Sweden Cellular-HI3G,0.012499998
467603,Sweden Cellular-HI3G,0.012499998
467604,Sweden Cellular-HI3G,0.012499998
467616,Sweden Cellular-HI3G,0.012499998
467617,Sweden Cellular-HI3G,0.012499998
467618,Sweden Cellular-HI3G,0.012499998
467619,Sweden Cellular-HI3G,0.012499998
46763,Sweden Cellular-HI3G,0.012499998
46376,Sweden Cellular-Telia,0.012499998
46518,Sweden Cellular-Telia,0.012499998
46519,Sweden Cellular-Telia,0.012499998
46673,Sweden Cellular-Telia,0.012499998
467010,Sweden Cellular-Telia,0.012499998
467012,Sweden Cellular-Telia,0.012499998
467013,Sweden Cellular-Telia,0.012499998
467017,Sweden Cellular-Telia,0.012499998
467018,Sweden Cellular-Telia,0.012499998
4670190,Sweden Cellular-Telia,0.012499998
4670191,Sweden Cellular-Telia,0.012499998
4670193,Sweden Cellular-Telia,0.012499998
4670198,Sweden Cellular-Telia,0.012499998
46702,Sweden Cellular-Telia,0.012499998
46703,Sweden Cellular-Telia,0.012499998
46705,Sweden Cellular-Telia,0.012499998
46706,Sweden Cellular-Telia,0.012499998
467190000,Sweden Cellular-Telia,0.012499998
467191010,Sweden Cellular-Telia,0.012499998
46720505,Sweden Cellular-Telia,0.012499998
46720506,Sweden Cellular-Telia,0.012499998
4672055,Sweden Cellular-Telia,0.012499998
4672056,Sweden Cellular-Telia,0.012499998
467206,Sweden Cellular-Telia,0.012499998
467207,Sweden Cellular-Telia,0.012499998
467210,Sweden Cellular-Telia,0.012499998
467211,Sweden Cellular-Telia,0.012499998
467212,Sweden Cellular-Telia,0.012499998
467213,Sweden Cellular-Telia,0.012499998
467220,Sweden Cellular-Telia,0.012499998
467221,Sweden Cellular-Telia,0.012499998
467222,Sweden Cellular-Telia,0.012499998
467223,Sweden Cellular-Telia,0.012499998
467224,Sweden Cellular-Telia,0.012499998
467250,Sweden Cellular-Telia,0.012499998
467251,Sweden Cellular-Telia,0.012499998
467252,Sweden Cellular-Telia,0.012499998
467253,Sweden Cellular-Telia,0.012499998
467254,Sweden Cellular-Telia,0.012499998
467270,Sweden Cellular-Telia,0.012499998
467271,Sweden Cellular-Telia,0.012499998
467272,Sweden Cellular-Telia,0.012499998
467273,Sweden Cellular-Telia,0.012499998
467274,Sweden Cellular-Telia,0.012499998
467280,Sweden Cellular-Telia,0.012499998
46730,Sweden Cellular-Telia,0.012499998
467311,Sweden Cellular-Telia,0.012499998
46731211,Sweden Cellular-Telia,0.012499998
46731212,Sweden Cellular-Telia,0.012499998
467316,Sweden Cellular-Telia,0.012499998
4673173,Sweden Cellular-Telia,0.012499998
4673174,Sweden Cellular-Telia,0.012499998
4673175,Sweden Cellular-Telia,0.012499998
467318,Sweden Cellular-Telia,0.012499998
467327,Sweden Cellular-Telia,0.012499998
467329,Sweden Cellular-Telia,0.012499998
4673456,Sweden Cellular-Telia,0.012499998
467380,Sweden Cellular-Telia,0.012499998
467381,Sweden Cellular-Telia,0.012499998
467382,Sweden Cellular-Telia,0.012499998
467383,Sweden Cellular-Telia,0.012499998
467384,Sweden Cellular-Telia,0.012499998
467610,Sweden Cellular-Telia,0.012499998
467611,Sweden Cellular-Telia,0.012499998
467612,Sweden Cellular-Telia,0.012499998
467613,Sweden Cellular-Telia,0.012499998
467614,Sweden Cellular-Telia,0.012499998
4676670,Sweden Cellular-Telia,0.012499998
4676671,Sweden Cellular-Telia,0.012499998
4676672,Sweden Cellular-Telia,0.012499998
4676673,Sweden Cellular-Telia,0.012499998
4676674,Sweden Cellular-Telia,0.012499998
4676676,Sweden Cellular-Telia,0.012499998
4676677,Sweden Cellular-Telia,0.012499998
467673,Sweden Cellular-Telia,0.012499998
467676,Sweden Cellular-Telia,0.012499998
467677,Sweden Cellular-Telia,0.012499998
467678,Sweden Cellular-Telia,0.012499998
467679,Sweden Cellular-Telia,0.012499998
467680,Sweden Cellular-Telia,0.012499998
467681,Sweden Cellular-Telia,0.012499998
467682,Sweden Cellular-Telia,0.012499998
467683,Sweden Cellular-Telia,0.012499998
467684,Sweden Cellular-Telia,0.012499998
46674,Sweden Cellular-Vodafone,0.012499998
467011,Sweden Cellular-Vodafone,0.012499998
467014,Sweden Cellular-Vodafone,0.012499998
46701990,Sweden Cellular-Vodafone,0.012499998
46701991,Sweden Cellular-Vodafone,0.012499998
46701992,Sweden Cellular-Vodafone,0.012499998
46701993,Sweden Cellular-Vodafone,0.012499998
46701994,Sweden Cellular-Vodafone,0.012499998
46701995,Sweden Cellular-Vodafone,0.012499998
46708,Sweden Cellular-Vodafone,0.012499998
46709,Sweden Cellular-Vodafone,0.012499998
467190001,Sweden Cellular-Vodafone,0.012499998
467190002,Sweden Cellular-Vodafone,0.012499998
467190003,Sweden Cellular-Vodafone,0.012499998
467190004,Sweden Cellular-Vodafone,0.012499998
4671900050,Sweden Cellular-Vodafone,0.012499998
4671900051,Sweden Cellular-Vodafone,0.012499998
4671900052,Sweden Cellular-Vodafone,0.012499998
4671900053,Sweden Cellular-Vodafone,0.012499998
4671900054,Sweden Cellular-Vodafone,0.012499998
4672059,Sweden Cellular-Vodafone,0.012499998
467215,Sweden Cellular-Vodafone,0.012499998
467216,Sweden Cellular-Vodafone,0.012499998
467217,Sweden Cellular-Vodafone,0.012499998
467218,Sweden Cellular-Vodafone,0.012499998
467219,Sweden Cellular-Vodafone,0.012499998
467235,Sweden Cellular-Vodafone,0.012499998
467236,Sweden Cellular-Vodafone,0.012499998
467237,Sweden Cellular-Vodafone,0.012499998
467238,Sweden Cellular-Vodafone,0.012499998
467239,Sweden Cellular-Vodafone,0.012499998
46724000,Sweden Cellular-Vodafone,0.012499998
467288,Sweden Cellular-Vodafone,0.012499998
467296,Sweden Cellular-Vodafone,0.012499998
467297,Sweden Cellular-Vodafone,0.012499998
467298,Sweden Cellular-Vodafone,0.012499998
467299,Sweden Cellular-Vodafone,0.012499998
467310,Sweden Cellular-Vodafone,0.012499998
4673125,Sweden Cellular-Vodafone,0.012499998
4673128,Sweden Cellular-Vodafone,0.012499998
467314,Sweden Cellular-Vodafone,0.012499998
467315,Sweden Cellular-Vodafone,0.012499998
467320,Sweden Cellular-Vodafone,0.012499998
467323,Sweden Cellular-Vodafone,0.012499998
467324,Sweden Cellular-Vodafone,0.012499998
467325,Sweden Cellular-Vodafone,0.012499998
467326,Sweden Cellular-Vodafone,0.012499998
467328,Sweden Cellular-Vodafone,0.012499998
46733,Sweden Cellular-Vodafone,0.012499998
467340,Sweden Cellular-Vodafone,0.012499998
467341,Sweden Cellular-Vodafone,0.012499998
467342,Sweden Cellular-Vodafone,0.012499998
467343,Sweden Cellular-Vodafone,0.012499998
467344,Sweden Cellular-Vodafone,0.012499998
4673457,Sweden Cellular-Vodafone,0.012499998
4673458,Sweden Cellular-Vodafone,0.012499998
4673462,Sweden Cellular-Vodafone,0.012499998
4673463,Sweden Cellular-Vodafone,0.012499998
4673464,Sweden Cellular-Vodafone,0.012499998
4673465,Sweden Cellular-Vodafone,0.012499998
4673466,Sweden Cellular-Vodafone,0.012499998
4673467,Sweden Cellular-Vodafone,0.012499998
4673468,Sweden Cellular-Vodafone,0.012499998
4673469,Sweden Cellular-Vodafone,0.012499998
467385,Sweden Cellular-Vodafone,0.012499998
467386,Sweden Cellular-Vodafone,0.012499998
467388,Sweden Cellular-Vodafone,0.012499998
467635,Sweden Cellular-Vodafone,0.012499998
467636,Sweden Cellular-Vodafone,0.012499998
467637,Sweden Cellular-Vodafone,0.012499998
467660,Sweden Cellular-Vodafone,0.012499998
467661,Sweden Cellular-Vodafone,0.012499998
467662,Sweden Cellular-Vodafone,0.012499998
467663,Sweden Cellular-Vodafone,0.012499998
467664,Sweden Cellular-Vodafone,0.012499998
4676668,Sweden Cellular-Vodafone,0.012499998
4676727,Sweden Cellular-Vodafone,0.012499998
467685,Sweden Cellular-Vodafone,0.012499998
467686,Sweden Cellular-Vodafone,0.012499998
467687,Sweden Cellular-Vodafone,0.012499998
467688,Sweden Cellular-Vodafone,0.012499998
467689,Sweden Cellular-Vodafone,0.012499998
4674,Sweden Premium,0.015
41,Switzerland,0.009
41779,Switzerland Cellular-Lycatel,0.094999998
41860779,Switzerland Cellular-Lycatel,0.094999998
4178,Switzerland Cellular-Orange,0.087499998
4186078,Switzerland Cellular-Orange,0.087499998
4176,Switzerland Cellular-Sunrise,0.087499998
4186076,Switzerland Cellular-Sunrise,0.087499998
41774,Switzerland Cellular-Swisscom,0.075
41775,Switzerland Cellular-Swisscom,0.075
4179,Switzerland Cellular-Swisscom,0.075
41860774,Switzerland Cellular-Swisscom,0.075
41860775,Switzerland Cellular-Swisscom,0.075
4186079,Switzerland Cellular-Swisscom,0.075
963,Syria,0.075
9639,Syria Cellular,0.115000002
96394,Syria Cellular-MTN,0.115000002
96395,Syria Cellular-MTN,0.115000002
96396,Syria Cellular-MTN,0.115000002
886,Taiwan,0.0198
8869,Taiwan Cellular,0.0903
886905,Taiwan Cellular-CHT,0.089565
886910,Taiwan Cellular-CHT,0.089565
886911,Taiwan Cellular-CHT,0.089565
886912,Taiwan Cellular-CHT,0.089565
886919,Taiwan Cellular-CHT,0.089565
886921,Taiwan Cellular-CHT,0.089565
886928,Taiwan Cellular-CHT,0.089565
886932,Taiwan Cellular-CHT,0.089565
886933,Taiwan Cellular-CHT,0.089565
8869340,Taiwan Cellular-CHT,0.089565
8869341,Taiwan Cellular-CHT,0.089565
8869342,Taiwan Cellular-CHT,0.089565
8869343,Taiwan Cellular-CHT,0.089565
8869344,Taiwan Cellular-CHT,0.089565
886937,Taiwan Cellular-CHT,0.089565
886963,Taiwan Cellular-CHT,0.089565
886972,Taiwan Cellular-CHT,0.089565
8869740,Taiwan Cellular-CHT,0.089565
8869741,Taiwan Cellular-CHT,0.089565
886975,Taiwan Cellular-CHT,0.089565
886978,Taiwan Cellular-CHT,0.089565
8869842,Taiwan Cellular-CHT,0.089565
8869843,Taiwan Cellular-CHT,0.089565
886988,Taiwan Cellular-CHT,0.089565
886991,Taiwan Cellular-CHT,0.089565
886913,Taiwan Cellular-FET,0.0903
886915,Taiwan Cellular-FET,0.0903
886916,Taiwan Cellular-FET,0.0903
886917,Taiwan Cellular-FET,0.0903
886925,Taiwan Cellular-FET,0.0903
886926,Taiwan Cellular-FET,0.0903
886927,Taiwan Cellular-FET,0.0903
886930,Taiwan Cellular-FET,0.0903
8869310,Taiwan Cellular-FET,0.0903
8869311,Taiwan Cellular-FET,0.0903
8869312,Taiwan Cellular-FET,0.0903
8869313,Taiwan Cellular-FET,0.0903
886936,Taiwan Cellular-FET,0.0903
886938,Taiwan Cellular-FET,0.0903
8869540,Taiwan Cellular-FET,0.0903
8869541,Taiwan Cellular-FET,0.0903
886955,Taiwan Cellular-FET,0.0903
8869605,Taiwan Cellular-FET,0.0903
8869606,Taiwan Cellular-FET,0.0903
8869607,Taiwan Cellular-FET,0.0903
8869608,Taiwan Cellular-FET,0.0903
8869760,Taiwan Cellular-FET,0.0903
8869761,Taiwan Cellular-FET,0.0903
8869762,Taiwan Cellular-FET,0.0903
8869763,Taiwan Cellular-FET,0.0903
8869764,Taiwan Cellular-FET,0.0903
8869765,Taiwan Cellular-FET,0.0903
886981,Taiwan Cellular-FET,0.0903
886989,Taiwan Cellular-FET,0.0903
8869140,Taiwan Cellular-TWN,0.089565
8869141,Taiwan Cellular-TWN,0.089565
8869142,Taiwan Cellular-TWN,0.089565
886918,Taiwan Cellular-TWN,0.089565
886920,Taiwan Cellular-TWN,0.089565
886922,Taiwan Cellular-TWN,0.089565
886923,Taiwan Cellular-TWN,0.089565
8869240,Taiwan Cellular-TWN,0.089565
8869241,Taiwan Cellular-TWN,0.089565
886929,Taiwan Cellular-TWN,0.089565
8869314,Taiwan Cellular-TWN,0.089565
8869315,Taiwan Cellular-TWN,0.089565
8869316,Taiwan Cellular-TWN,0.089565
8869317,Taiwan Cellular-TWN,0.089565
8869318,Taiwan Cellular-TWN,0.089565
8869319,Taiwan Cellular-TWN,0.089565
886935,Taiwan Cellular-TWN,0.089565
886939,Taiwan Cellular-TWN,0.089565
886952,Taiwan Cellular-TWN,0.089565
886953,Taiwan Cellular-TWN,0.089565
886956,Taiwan Cellular-TWN,0.089565
886958,Taiwan Cellular-TWN,0.089565
8869600,Taiwan Cellular-TWN,0.089565
8869601,Taiwan Cellular-TWN,0.089565
8869602,Taiwan Cellular-TWN,0.089565
8869603,Taiwan Cellular-TWN,0.089565
